RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
3.82,9.424083769633508,18,2,2,-0,7.329842931937172,2,2,14,-0,NA,7,j,0,20
39.6,60.4040404040404,934,7,2.5610278372591004,1.011436871123507,68.18181818181817,2.6785714285714284,9,1008,1.0952955473805366,0.7427779675514868,8,1,0,40
39.58,66.59929257200606,986,9,2.6734279918864097,1.123414826136898,67.53410813542193,3.0169300225733635,13,886,1.357417350583455,1.3538062351275442,8,2,0,40
15.540000000000001,30.630630630630627,218,4,2.18348623853211,0.5056971573668525,33.97683397683397,2.2660944206008584,5,233,0.6328377949797663,NA,8,j,0,40
79.2,94.54545454545455,1418,25,5.28067700987306,2.2902837967883087,95.75757575757575,6.515463917525773,56,1164,2.425075586209335,1.815079077550621,9,1,0,80
79.2,95.73232323232324,1384,25,5.478323699421965,2.3418815412403884,95.35353535353536,6.748882931188561,44,1119,2.5229713654055153,2.512339832129892,9,2,0,80
62.82,84.49538363578478,1472,18,3.6059782608695654,1.7209607906329933,87.04234320280165,4.22892498066512,23,1293,1.9469511261166663,NA,9,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.004191478792804668,10,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.09529372534119258,10,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,10,j,0,0.3
0.6,0,0,0,0,0,0,0,0,0,0,0.008021196627218589,11,1,0,0.6
0.6,0,0,0,0,0,0,0,0,0,0,0.1229515929207547,11,2,0,0.6
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,11,j,0,0.6
1.24,0,0,0,0,0,0,0,0,0,0,0.02091996916128135,12,1,0,1.25
1.22,3.278688524590164,2,2,2,-0,1.639344262295082,2,2,1,-0,0.19488855513548456,12,2,0,1.25
0.02,0,0,0,0,0,0,0,0,0,0,NA,12,j,0,1.25
2.48,4.838709677419355,6,2,2,-0,7.258064516129033,2,2,9,-0,0.0413497986813569,13,1,0,2.5
2.48,1.6129032258064515,2,2,2,-0,8.064516129032258,2,2,10,-0,0.2911842756109523,13,2,0,2.5
0.1,0,0,0,0,0,0,0,0,0,0,NA,13,j,0,2.5
4.9399999999999995,11.336032388663968,28,2,2,-0,8.906882591093117,2,2,22,-0,0.08497363891631737,14,1,0,5
4.9399999999999995,5.668016194331984,14,2,2,-0,14.777327935222672,2.1470588235294117,3,34,0.4175732119168012,0.41160303884835747,14,2,0,5
0.33999999999999997,0,0,0,0,0,0,0,0,0,0,NA,14,j,0,5
9.9,16.363636363636363,78,3,2.076923076923077,0.2711893730418441,17.575757575757574,2,2,87,-0,0.17715505949269197,15,1,0,10
9.9,14.545454545454545,68,3,2.1176470588235294,0.362210557135449,28.08080808080808,2.171875,4,128,0.4841930878831595,0.5945982122373709,15,2,0,10
0.9199999999999999,0,0,0,0,0,0,0,0,0,0,NA,15,j,0,10
19.78,35.38928210313448,324,4,2.1604938271604937,0.4619775890182045,34.37815975733064,2.145110410094637,4,317,0.4313051928649998,0.3523565302102192,16,1,0,20
19.8,33.03030303030303,284,5,2.3028169014084505,0.6994351210666532,45.505050505050505,2.4684931506849317,6,365,0.9053732734840972,0.8817832211092199,16,2,0,20
4.04,5.9405940594059405,12,2,2,-0,11.633663366336634,2.0434782608695654,3,23,0.17884491271684755,NA,16,j,0,20
39.6,63.38383838383839,966,6,2.598343685300207,1.04182031961264,62.550505050505045,2.580208333333333,5,960,0.9917713391984798,0.7338044697180881,17,1,0,40
39.6,61.969696969696976,928,7,2.644396551724138,1.0961796348947719,69.54545454545455,3.1189127972819932,13,883,1.4128147533246962,1.3481924005625827,17,2,0,40
16.520000000000003,30.99273607748184,240,4,2.1333333333333333,0.4080774249949209,37.95399515738499,2.247311827956989,4,279,0.6114811821984973,NA,17,j,0,40
79.2,95.88383838383838,1486,33,5.110363391655451,2.252941558271583,95.85858585858585,6.182410423452769,28,1228,2.441395401468633,1.8339523155356525,18,1,0,80
79.2,95.73232323232324,1364,24,5.558651026392962,2.3642990854124717,95.47979797979798,6.862068965517241,48,1102,2.5709394562516117,2.51813815120966,18,2,0,80
64.62,86.78427731352522,1648,15,3.4029126213592233,1.6243836649134353,89.7090683998762,4.120113717128643,22,1407,1.9175868902760949,NA,18,j,0,80
0.3,0,0,0,0,0,0,0,0,0,0,0.009030978578992082,19,1,0,0.3
0.3,0,0,0,0,0,0,0,0,0,0,0.10033416491281638,19,2,0,0.3
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,19,j,0,0.3
0.6,0,0,0,0,0,0,0,0,0,0,0.012062671656788692,20,1,0,0.6
0.6,6.666666666666667,2,2,2,-0,3.3333333333333335,2,2,1,-0,0.13479190081254727,20,2,0,0.6
