RR,DET,DNRLINES,MDL,ADL,DENTR,LAM,AVL,MVL,VNRLINES,VENTR,radius,sample_id,system,coupling,RR_target
9.9,20,92,3,2.152173913043478,0.42646149991423843,21.313131313131315,2.0288461538461537,3,104,0.13070811965126178,0.1849864312324441,20,1,0,10
9.9,17.77777777777778,82,3,2.1463414634146343,0.41631014066777594,25.050505050505052,2.1946902654867255,4,113,0.5015172641978545,0.6210530118767963,20,2,0,10
1,4,2,2,2,-0,0,0,0,0,0,NA,20,j,0,10
0.98,0,0,0,0,0,2.0408163265306123,2,2,1,-0,0.0160541275052358,21,1,0,1
0.98,0,0,0,0,0,0,0,0,0,0,0.19615239876552243,21,2,0,1
0,NA,0,0,0,NA,NA,0,0,0,NA,NA,21,j,0,1
1.9800000000000002,4.040404040404041,4,2,2,-0,5.05050505050505,2,2,5,-0,0.035920551824099374,22,1,0,2
1.9800000000000002,0,0,0,0,0,2.0202020202020203,2,2,2,-0,0.2723491685942829,22,2,0,2
0.02,0,0,0,0,0,0,0,0,0,0,NA,22,j,0,2
4.9399999999999995,12.955465587044534,32,2,2,-0,9.51417004048583,2.0434782608695654,3,23,0.17884491271684755,0.09520325598585212,23,1,0,5
4.92,10.569105691056912,26,2,2,-0,18.69918699186992,2.090909090909091,3,44,0.30463609734923813,0.4243048118939794,23,2,0,5
0.24,0,0,0,0,0,0,0,0,0,0,NA,23,j,0,5
9.9,19.393939393939394,92,3,2.0869565217391304,0.2954391918721161,20.909090909090907,2.3,3,90,0.6108643020548935,0.18931055619351178,24,1,0,10
9.9,20.404040404040405,96,3,2.1041666666666665,0.3341427913871891,31.414141414141415,2.1156462585034013,3,147,0.3581597608727405,0.624400044293602,24,2,0,10
0.88,4.545454545454546,2,2,2,-0,10.227272727272728,2.25,3,4,0.5623351446188083,NA,24,j,0,10
0.98,4.081632653061225,2,2,2,-0,2.0408163265306123,2,2,1,-0,0.017118191838428054,25,1,0,1
1,0,0,0,0,0,6,2,2,3,-0,0.18815951290585775,25,2,0,1
0.02,0,0,0,0,0,0,0,0,0,0,NA,25,j,0,1
1.9800000000000002,4.040404040404041,4,2,2,-0,2.0202020202020203,2,2,2,-0,0.03736557060637718,26,1,0,2
1.9800000000000002,2.0202020202020203,2,2,2,-0,9.090909090909092,2,2,9,-0,0.2730108079429388,26,2,0,2
0.06,0,0,0,0,0,0,0,0,0,0,NA,26,j,0,2
